date,type,concert_date,survey_result
39716.79653,standard,39753.75,
39716.87222,standard,39753.75,
39716.89583,standard,39753.75,
39716.9,vip,39753.75,
39716.94097,standard,39753.75,
39716.96806,standard,39753.75,
39717.08333,vip,39753.75,
39717.22778,standard,39753.75,
39717.24583,vip,39753.75,
39717.30347,standard,39753.75,
39717.33542,standard,39753.75,
39717.35347,standard,39753.75,
39717.37222,standard,39753.75,
39717.57014,standard,39753.75,
39717.68333,standard,39753.75,
39717.69792,standard,39753.75,
39717.71319,vip,39753.75,
39717.71667,standard,39753.75,
39717.78681,standard,39753.75,
39717.89028,standard,39753.75,
39717.94236,vip,39753.75,
39718.05278,standard,39753.75,
39718.20556,standard,39753.75,
39718.20833,standard,39753.75,
39718.25903,standard,39753.75,
39718.35833,standard,39753.75,
39718.36736,standard,39753.75,
39718.48264,standard,39753.75,
39718.53194,standard,39753.75,
39718.54028,standard,39753.75,
39718.60208,standard,39753.75,
39718.62986,standard,39753.75,
39718.64722,standard,39753.75,
39718.66875,vip,39753.75,
39718.67917,standard,39753.75,
39718.69722,standard,39753.75,
39718.92778,standard,39753.75,
39718.99514,standard,39753.75,
39719.05486,standard,39753.75,
39719.05764,vip,39753.75,
39719.07569,standard,39753.75,
39719.07639,standard,39753.75,
39719.16944,standard,39753.75,
39719.18403,standard,39753.75,
39719.20833,vip,39753.75,
39719.21181,standard,39753.75,
39719.22014,standard,39753.75,
39719.36319,standard,39753.75,
39719.45,standard,39753.75,
39719.6625,standard,39753.75,
39719.73819,standard,39753.75,
39719.74097,standard,39753.75,
39719.74375,standard,39753.75,
39719.75903,vip,39753.75,
39719.86806,vip,39753.75,
39719.95486,standard,39753.75,
39720.11042,vip,39753.75,
39720.12778,standard,39753.75,
39720.18611,vip,39753.75,
39720.19236,standard,39753.75,
39720.225,vip,39753.75,
39720.40417,standard,39753.75,
39720.44583,standard,39753.75,
39720.46042,standard,39753.75,
39720.46806,standard,39753.75,
39720.47569,standard,39753.75,
39720.5375,vip,39753.75,
39720.57083,standard,39753.75,
39720.57569,standard,39753.75,
39720.60556,standard,39753.75,
39720.61875,vip,39753.75,
39720.61944,vip,39753.75,
39720.63264,standard,39753.75,
39720.71806,standard,39753.75,
39720.72778,vip,39753.75,
39720.76319,standard,39753.75,
39720.78542,standard,39753.75,
39720.92847,standard,39753.75,
39720.97361,vip,39753.75,
39720.99931,standard,39753.75,
39721.075,standard,39753.75,
39721.0875,standard,39753.75,
39721.17153,vip,39753.75,
39721.17431,vip,39753.75,
39721.18819,standard,39753.75,
39721.19514,standard,39753.75,
39721.24375,standard,39753.75,
39721.25,vip,39753.75,
39721.25972,standard,39753.75,
39721.26736,standard,39753.75,
39721.27639,standard,39753.75,
39721.33958,standard,39753.75,
39721.35,vip,39753.75,
39721.39236,standard,39753.75,
39721.4375,vip,39753.75,
39721.44167,standard,39753.75,
39721.48681,standard,39753.75,
39721.52708,standard,39753.75,
39721.52778,standard,39753.75,
39721.59861,standard,39753.75,
39721.81042,standard,39753.75,
39721.84097,standard,39753.75,
39721.91181,vip,39753.75,
39721.93611,standard,39753.75,
39721.94306,standard,39753.75,
39721.95069,standard,39753.75,
39722.00139,standard,39753.75,
39722.01667,standard,39753.75,
39722.01736,standard,39753.75,
39722.05347,standard,39753.75,
39722.05417,standard,39753.75,
39722.05556,vip,39753.75,
39722.06597,vip,39753.75,
39722.10069,standard,39753.75,
39722.18958,standard,39753.75,
39722.19375,vip,39753.75,
39722.26528,standard,39753.75,
39722.33819,vip,39753.75,
39722.38125,standard,39753.75,
39722.42847,standard,39753.75,
39722.53194,standard,39753.75,
39722.6,standard,39753.75,
39722.61389,standard,39753.75,
39722.625,vip,39753.75,
39722.63681,standard,39753.75,
39722.64306,vip,39753.75,
39722.6625,standard,39753.75,
39722.75,standard,39753.75,
39722.76806,standard,39753.75,
39722.77569,vip,39753.75,
39722.79792,standard,39753.75,
39722.82778,standard,39753.75,
39722.85903,vip,39753.75,
39722.8625,standard,39753.75,
39722.90903,standard,39753.75,
39722.94861,standard,39753.75,
39722.98472,standard,39753.75,
39723.22431,standard,39753.75,
39723.23056,standard,39753.75,
39723.26042,vip,39753.75,
39723.26458,vip,39753.75,
39723.2875,standard,39753.75,
39723.32292,standard,39753.75,
39723.35694,standard,39753.75,
39723.38125,standard,39753.75,
39723.45417,standard,39753.75,
39723.45833,standard,39753.75,
39723.50625,standard,39753.75,
39723.52153,standard,39753.75,
39723.52361,vip,39753.75,
39723.83681,standard,39753.75,
39723.875,standard,39753.75,
39723.96875,standard,39753.75,
39723.97778,vip,39753.75,
39724.00903,vip,39753.75,
39724.02917,standard,39753.75,
39724.05833,standard,39753.75,
39724.08958,standard,39753.75,
39724.10139,standard,39753.75,
39724.11042,standard,39753.75,
39724.12708,standard,39753.75,
39724.12847,standard,39753.75,
39724.23611,vip,39753.75,
39724.24028,standard,39753.75,
39724.28958,standard,39753.75,
39724.33542,standard,39753.75,
39724.40903,standard,39753.75,
39724.41181,standard,39753.75,
39724.49097,vip,39753.75,
39724.73333,vip,39753.75,
39724.77361,standard,39753.75,
39724.78056,standard,39753.75,
39724.84028,standard,39753.75,
39724.89167,vip,39753.75,
39724.89444,standard,39753.75,
39724.95556,standard,39753.75,
39724.97153,vip,39753.75,
39724.98125,standard,39753.75,
39724.99931,standard,39753.75,
39725.03194,standard,39753.75,
39725.04722,standard,39753.75,
39725.06806,vip,39753.75,
39725.08056,standard,39753.75,
39725.10069,standard,39753.75,
39725.11181,vip,39753.75,
39725.17361,vip,39753.75,
39725.20347,standard,39753.75,
39725.27569,standard,39753.75,
39725.39653,vip,39753.75,
39725.44792,vip,39753.75,
39725.51111,vip,39753.75,
39725.53056,standard,39753.75,
39725.6,standard,39753.75,
39725.61319,vip,39753.75,
39725.63056,standard,39753.75,
39725.65556,standard,39753.75,
39725.70139,standard,39753.75,
39725.70556,standard,39753.75,
39725.73264,standard,39753.75,
39725.74444,standard,39753.75,
39725.79306,vip,39753.75,
39725.79931,standard,39753.75,
39725.81111,standard,39753.75,
39725.85069,standard,39753.75,
39725.88819,standard,39753.75,
39725.91944,standard,39753.75,
39725.93403,standard,39753.75,
39725.93819,standard,39753.75,
39725.97639,standard,39753.75,
39726.00972,standard,39753.75,
39726.01319,vip,39753.75,
39726.02014,vip,39753.75,
39726.13681,standard,39753.75,
39726.14028,standard,39753.75,
39726.16597,standard,39753.75,
39726.19583,standard,39753.75,
39726.23056,standard,39753.75,
39726.35625,standard,39753.75,
39726.38472,standard,39753.75,
39726.39514,standard,39753.75,
39726.52153,standard,39753.75,
39726.55208,standard,39753.75,
39726.55972,vip,39753.75,
39726.56181,standard,39753.75,
39726.58681,standard,39753.75,
39726.63819,standard,39753.75,
39726.70208,standard,39753.75,
39726.82847,vip,39753.75,
39726.85625,vip,39753.75,
39726.91806,standard,39753.75,
39726.92986,vip,39753.75,
39726.95278,vip,39753.75,
39726.96319,vip,39753.75,
39727.02431,standard,39753.75,
39727.03889,standard,39753.75,
39727.07222,standard,39753.75,
39727.09375,standard,39753.75,
39727.10972,standard,39753.75,
39727.125,standard,39753.75,
39727.14028,standard,39753.75,
39727.2625,vip,39753.75,
39727.34722,standard,39753.75,
39727.41389,standard,39753.75,
39727.45278,standard,39753.75,
39727.48611,standard,39753.75,
39727.51389,standard,39753.75,
39727.51875,vip,39753.75,
39727.56875,standard,39753.75,
39727.59653,vip,39753.75,
39727.65625,standard,39753.75,
39727.70972,standard,39753.75,
39727.71042,vip,39753.75,
39727.74375,standard,39753.75,
39727.76528,standard,39753.75,
39727.90347,standard,39753.75,
39727.92847,standard,39753.75,
39727.95833,standard,39753.75,
39728.0625,vip,39753.75,
39728.08056,standard,39753.75,
39728.13264,standard,39753.75,
39728.16389,standard,39753.75,
39728.18819,standard,39753.75,
39728.2125,standard,39753.75,
39728.26458,standard,39753.75,
39728.28889,standard,39753.75,
39728.35347,vip,39753.75,
39728.36181,vip,39753.75,
39728.375,vip,39753.75,
39728.425,standard,39753.75,
39728.43681,standard,39753.75,
39728.47639,standard,39753.75,
39728.49375,standard,39753.75,
39728.49583,standard,39753.75,
39728.54028,vip,39753.75,
39728.61667,standard,39753.75,
39728.63125,standard,39753.75,
39728.74653,vip,39753.75,
39728.75556,standard,39753.75,
39728.77153,standard,39753.75,
39728.8125,standard,39753.75,
39728.84792,standard,39753.75,
39728.85139,standard,39753.75,
39728.87292,standard,39753.75,
39728.89167,standard,39753.75,
39728.94653,standard,39753.75,
39728.94931,standard,39753.75,
39728.98056,vip,39753.75,
39729.00694,standard,39753.75,
39729.06806,standard,39753.75,
39729.07917,standard,39753.75,
39729.11458,vip,39753.75,
39729.12917,standard,39753.75,
39729.18542,standard,39753.75,
39729.22986,standard,39753.75,
39729.22986,standard,39753.75,
39729.24097,standard,39753.75,
39729.26181,vip,39753.75,
39729.36736,vip,39753.75,
39729.4,standard,39753.75,
39729.43125,standard,39753.75,
39729.43889,standard,39753.75,
39729.45208,vip,39753.75,
39729.46667,vip,39753.75,
39729.47222,standard,39753.75,
39729.4875,vip,39753.75,
39729.49583,standard,39753.75,
39729.49792,vip,39753.75,
39729.57431,standard,39753.75,
39729.61806,standard,39753.75,
39729.67014,standard,39753.75,
39729.71389,standard,39753.75,
39729.74861,standard,39753.75,
39729.76944,standard,39753.75,
39729.77569,standard,39753.75,
39729.83403,standard,39753.75,
39729.86181,standard,39753.75,
39729.88403,vip,39753.75,
39729.88472,standard,39753.75,
39729.8875,vip,39753.75,
39729.89722,standard,39753.75,
39729.91736,standard,39753.75,
39729.91944,standard,39753.75,
39729.92639,vip,39753.75,
39729.95069,standard,39753.75,
39729.99097,standard,39753.75,
39730.06042,standard,39753.75,
39730.07569,standard,39753.75,
39730.10069,standard,39753.75,
39730.18542,vip,39753.75,
39730.18958,standard,39753.75,
39730.20069,standard,39753.75,
39730.23056,vip,39753.75,
39730.26111,vip,39753.75,
39730.33194,standard,39753.75,
39730.38542,standard,39753.75,
39730.41181,standard,39753.75,
39730.42569,standard,39753.75,
39730.43542,vip,39753.75,
39730.43611,standard,39753.75,
39730.43819,vip,39753.75,
39730.49931,standard,39753.75,
39730.51736,standard,39753.75,
39730.53889,vip,39753.75,
39730.54792,standard,39753.75,
39730.55486,standard,39753.75,
39730.56111,standard,39753.75,
39730.57431,vip,39753.75,
39730.59306,standard,39753.75,
39730.59653,vip,39753.75,
39730.60139,standard,39753.75,
39730.60556,standard,39753.75,
39730.61458,standard,39753.75,
39730.66319,standard,39753.75,
39730.74097,standard,39753.75,
39730.75139,standard,39753.75,
39730.77986,vip,39753.75,
39730.78264,standard,39753.75,
39730.81458,vip,39753.75,
39730.84792,standard,39753.75,
39730.86736,vip,39753.75,
39730.875,standard,39753.75,
39730.88194,standard,39753.75,
39730.88472,vip,39753.75,
39730.91667,standard,39753.75,
39730.93819,standard,39753.75,
39730.94097,vip,39753.75,
39730.95903,vip,39753.75,
39730.96181,standard,39753.75,
39730.97361,standard,39753.75,
39730.98264,standard,39753.75,
39731.03125,standard,39753.75,
39731.07361,standard,39753.75,
39731.08542,standard,39753.75,
39731.13333,standard,39753.75,
39731.15556,vip,39753.75,
39731.22847,standard,39753.75,
39731.22917,vip,39753.75,
39731.22917,standard,39753.75,
39731.26458,standard,39753.75,
39731.32153,vip,39753.75,
39731.33125,vip,39753.75,
39731.36667,standard,39753.75,
39731.39306,standard,39753.75,
39731.41181,vip,39753.75,
39731.42778,standard,39753.75,
39731.4625,standard,39753.75,
39731.47153,vip,39753.75,
39731.47847,vip,39753.75,
39731.49167,vip,39753.75,
39731.52153,standard,39753.75,
39731.53819,standard,39753.75,
39731.54514,standard,39753.75,
39731.625,standard,39753.75,
39731.62708,vip,39753.75,
39731.64444,standard,39753.75,
39731.65347,standard,39753.75,
39731.70833,standard,39753.75,
39731.70903,standard,39753.75,
39731.70972,standard,39753.75,
39731.73333,standard,39753.75,
39731.73958,standard,39753.75,
39731.74792,vip,39753.75,
39731.78264,standard,39753.75,
39731.78472,standard,39753.75,
39731.81111,standard,39753.75,
39731.82292,standard,39753.75,
39731.825,vip,39753.75,
39731.84167,standard,39753.75,
39731.88611,standard,39753.75,
39731.95208,vip,39753.75,
39731.95417,standard,39753.75,
39731.97569,vip,39753.75,
39731.98542,vip,39753.75,
39731.98681,standard,39753.75,
39732.00139,standard,39753.75,
39732.02083,vip,39753.75,
39732.04167,standard,39753.75,
39732.04444,standard,39753.75,
39732.11181,vip,39753.75,
39732.11181,vip,39753.75,
39732.1375,standard,39753.75,
39732.14167,standard,39753.75,
39732.19375,vip,39753.75,
39732.22014,vip,39753.75,
39732.25903,standard,39753.75,
39732.30139,standard,39753.75,
39732.30278,vip,39753.75,
39732.32361,vip,39753.75,
39732.32431,standard,39753.75,
39732.32847,standard,39753.75,
39732.37153,standard,39753.75,
39732.38194,standard,39753.75,
39732.39236,standard,39753.75,
39732.48542,standard,39753.75,
39732.48889,standard,39753.75,
39732.50833,standard,39753.75,
39732.50972,standard,39753.75,
39732.52917,vip,39753.75,
39732.57014,standard,39753.75,
39732.57083,vip,39753.75,
39732.57153,vip,39753.75,
39732.58681,vip,39753.75,
39732.61389,vip,39753.75,
39732.6625,standard,39753.75,
39732.68889,standard,39753.75,
39732.68958,vip,39753.75,
39732.74028,standard,39753.75,
39732.75,standard,39753.75,
39732.76111,standard,39753.75,
39732.78264,standard,39753.75,
39732.78819,vip,39753.75,
39732.90903,vip,39753.75,
39732.91389,standard,39753.75,
39732.98333,standard,39753.75,
39732.99931,standard,39753.75,
39733.01736,standard,39753.75,
39733.03611,standard,39753.75,
39733.04375,standard,39753.75,
39733.05486,standard,39753.75,
39733.05764,standard,39753.75,
39733.06111,standard,39753.75,
39733.11806,standard,39753.75,
39733.13958,standard,39753.75,
39733.16597,standard,39753.75,
39733.17569,standard,39753.75,
39733.24444,vip,39753.75,
39733.24653,vip,39753.75,
39733.25625,vip,39753.75,
39733.25764,standard,39753.75,
39733.26111,vip,39753.75,
39733.3,standard,39753.75,
39733.33194,vip,39753.75,
39733.33264,vip,39753.75,
39733.35347,standard,39753.75,
39733.37917,vip,39753.75,
39733.41597,standard,39753.75,
39733.45694,standard,39753.75,
39733.49097,standard,39753.75,
39733.49097,vip,39753.75,
39733.53333,standard,39753.75,
39733.57014,vip,39753.75,
39733.58125,vip,39753.75,
39733.59375,vip,39753.75,
39733.61667,standard,39753.75,
39733.62431,vip,39753.75,
39733.68681,standard,39753.75,
39733.70069,vip,39753.75,
39733.72639,vip,39753.75,
39733.78194,vip,39753.75,
39733.875,standard,39753.75,
39733.87778,standard,39753.75,
39733.88542,vip,39753.75,
39733.88889,standard,39753.75,
39733.89722,standard,39753.75,
39733.89931,standard,39753.75,
39733.92778,standard,39753.75,
39733.95069,standard,39753.75,
39733.96597,standard,39753.75,
39733.97153,vip,39753.75,
39733.98403,standard,39753.75,
39734.05208,standard,39753.75,
39734.07014,standard,39753.75,
39734.08333,standard,39753.75,
39734.0875,standard,39753.75,
39734.09722,standard,39753.75,
39734.09861,standard,39753.75,
39734.09931,standard,39753.75,
39734.11528,standard,39753.75,
39734.13056,standard,39753.75,
39734.13681,standard,39753.75,
39734.15278,standard,39753.75,
39734.16806,vip,39753.75,
39734.18333,standard,39753.75,
39734.22292,standard,39753.75,
39734.22569,standard,39753.75,
39734.24375,standard,39753.75,
39734.24653,standard,39753.75,
39734.26597,vip,39753.75,
39734.27153,vip,39753.75,
39734.27222,standard,39753.75,
39734.27847,standard,39753.75,
39734.33472,standard,39753.75,
39734.33958,standard,39753.75,
39734.35278,vip,39753.75,
39734.35972,standard,39753.75,
39734.39722,standard,39753.75,
39734.39861,standard,39753.75,
39734.44167,standard,39753.75,
39734.45278,standard,39753.75,
39734.48125,standard,39753.75,
39734.54792,standard,39753.75,
39734.56528,standard,39753.75,
39734.58472,vip,39753.75,
39734.58611,vip,39753.75,
39734.5875,standard,39753.75,
39734.60903,standard,39753.75,
39734.62361,standard,39753.75,
39734.65903,standard,39753.75,
39734.67361,vip,39753.75,
39734.70833,standard,39753.75,
39734.78264,standard,39753.75,
39734.81319,standard,39753.75,
39734.82639,standard,39753.75,
39734.84028,vip,39753.75,
39734.86111,standard,39753.75,
39734.86944,vip,39753.75,
39734.88681,standard,39753.75,
39734.89306,vip,39753.75,
39734.93472,standard,39753.75,
39734.95208,standard,39753.75,
39734.97153,standard,39753.75,
39734.99444,standard,39753.75,
39734.99514,standard,39753.75,
39735.02431,standard,39753.75,
39735.04375,vip,39753.75,
39735.0875,standard,39753.75,
39735.10625,standard,39753.75,
39735.13125,standard,39753.75,
39735.13889,vip,39753.75,
39735.14514,standard,39753.75,
39735.15486,standard,39753.75,
39735.15556,vip,39753.75,
39735.16181,standard,39753.75,
39735.16875,standard,39753.75,
39735.20486,vip,39753.75,
39735.21597,vip,39753.75,
39735.23264,standard,39753.75,
39735.23333,standard,39753.75,
39735.26111,standard,39753.75,
39735.26667,vip,39753.75,
39735.275,standard,39753.75,
39735.32222,vip,39753.75,
39735.35972,standard,39753.75,
39735.37569,vip,39753.75,
39735.38194,standard,39753.75,
39735.38333,vip,39753.75,
39735.42361,standard,39753.75,
39735.46111,standard,39753.75,
39735.48056,standard,39753.75,
39735.50486,standard,39753.75,
39735.51042,standard,39753.75,
39735.52361,standard,39753.75,
39735.55139,standard,39753.75,
39735.58194,standard,39753.75,
39735.60069,standard,39753.75,
39735.65069,standard,39753.75,
39735.65139,standard,39753.75,
39735.65486,vip,39753.75,
39735.65903,standard,39753.75,
39735.70972,standard,39753.75,
39735.71319,standard,39753.75,
39735.71319,standard,39753.75,
39735.72778,standard,39753.75,
39735.7375,standard,39753.75,
39735.76667,standard,39753.75,
39735.78194,vip,39753.75,
39735.78681,standard,39753.75,
39735.8125,vip,39753.75,
39735.83472,vip,39753.75,
39735.8375,vip,39753.75,
39735.83819,vip,39753.75,
39735.84167,standard,39753.75,
39735.85208,vip,39753.75,
39735.86042,vip,39753.75,
39735.86458,vip,39753.75,
39735.87986,standard,39753.75,
39735.88333,vip,39753.75,
39735.88889,standard,39753.75,
39735.89375,vip,39753.75,
39735.92361,standard,39753.75,
39735.92917,vip,39753.75,
39735.95556,vip,39753.75,
39735.98333,standard,39753.75,
39736.08472,standard,39753.75,
39736.08681,vip,39753.75,
39736.10417,standard,39753.75,
39736.1125,vip,39753.75,
39736.12917,standard,39753.75,
39736.18333,standard,39753.75,
39736.21042,standard,39753.75,
39736.21944,vip,39753.75,
39736.22639,standard,39753.75,
39736.27986,standard,39753.75,
39736.28125,vip,39753.75,
39736.28958,vip,39753.75,
39736.30069,standard,39753.75,
39736.32153,standard,39753.75,
39736.32778,vip,39753.75,
39736.33264,vip,39753.75,
39736.33681,standard,39753.75,
39736.34514,vip,39753.75,
39736.39028,standard,39753.75,
39736.39306,vip,39753.75,
39736.42778,standard,39753.75,
39736.44931,standard,39753.75,
39736.47361,standard,39753.75,
39736.4875,standard,39753.75,
39736.52014,standard,39753.75,
39736.52569,vip,39753.75,
39736.53194,standard,39753.75,
39736.56389,vip,39753.75,
39736.56875,vip,39753.75,
39736.61667,standard,39753.75,
39736.62847,standard,39753.75,
39736.63681,vip,39753.75,
39736.67986,vip,39753.75,
39736.7125,standard,39753.75,
39736.71736,standard,39753.75,
39736.76736,vip,39753.75,
39736.77986,standard,39753.75,
39736.81667,standard,39753.75,
39736.85486,vip,39753.75,
39736.85625,standard,39753.75,
39736.87292,standard,39753.75,
39736.87361,vip,39753.75,
39736.9,standard,39753.75,
39736.92917,standard,39753.75,
39736.95208,standard,39753.75,
39736.96389,standard,39753.75,
39736.98958,vip,39753.75,
39737.02083,standard,39753.75,
39737.02083,standard,39753.75,
39737.02222,standard,39753.75,
39737.03125,standard,39753.75,
39737.03472,vip,39753.75,
39737.03611,vip,39753.75,
39737.03889,vip,39753.75,
39737.04167,vip,39753.75,
39737.04306,standard,39753.75,
39737.04722,standard,39753.75,
39737.06181,standard,39753.75,
39737.10625,standard,39753.75,
39737.11528,standard,39753.75,
39737.12986,standard,39753.75,
39737.13403,standard,39753.75,
39737.15,vip,39753.75,
39737.19236,standard,39753.75,
39737.19514,standard,39753.75,
39737.24028,vip,39753.75,
39737.24444,vip,39753.75,
39737.25139,standard,39753.75,
39737.29931,vip,39753.75,
39737.30347,vip,39753.75,
39737.30833,standard,39753.75,
39737.3125,standard,39753.75,
39737.33819,standard,39753.75,
39737.34653,standard,39753.75,
39737.425,vip,39753.75,
39737.49375,standard,39753.75,
39737.50556,vip,39753.75,
39737.51111,standard,39753.75,
39737.54722,standard,39753.75,
39737.57153,standard,39753.75,
39737.57361,standard,39753.75,
39737.58958,standard,39753.75,
39737.64931,vip,39753.75,
39737.66458,standard,39753.75,
39737.68403,standard,39753.75,
39737.74653,vip,39753.75,
39737.75139,standard,39753.75,
39737.75139,standard,39753.75,
39737.77708,standard,39753.75,
39737.80556,standard,39753.75,
39737.81319,standard,39753.75,
39737.81667,standard,39753.75,
39737.84583,vip,39753.75,
39737.85069,standard,39753.75,
39737.86042,standard,39753.75,
39737.87292,vip,39753.75,
39737.88889,standard,39753.75,
39737.89583,standard,39753.75,
39737.89583,standard,39753.75,
39737.90972,standard,39753.75,
39737.91875,standard,39753.75,
39737.97083,vip,39753.75,
39737.97847,vip,39753.75,
39737.98333,standard,39753.75,
39737.99236,standard,39753.75,
39738.05625,vip,39753.75,
39738.06111,vip,39753.75,
39738.075,standard,39753.75,
39738.07569,standard,39753.75,
39738.11042,vip,39753.75,
39738.14722,standard,39753.75,
39738.15347,standard,39753.75,
39738.17222,vip,39753.75,
39738.21944,vip,39753.75,
39738.24514,standard,39753.75,
39738.24861,standard,39753.75,
39738.26875,vip,39753.75,
39738.27292,standard,39753.75,
39738.27778,standard,39753.75,
39738.30903,standard,39753.75,
39738.37153,standard,39753.75,
39738.38611,standard,39753.75,
39738.41597,standard,39753.75,
39738.43125,standard,39753.75,
39738.44583,standard,39753.75,
39738.56458,standard,39753.75,
39738.57569,standard,39753.75,
39738.57917,standard,39753.75,
39738.57917,vip,39753.75,
39738.59028,standard,39753.75,
39738.62222,standard,39753.75,
39738.63264,vip,39753.75,
39738.63403,standard,39753.75,
39738.64097,standard,39753.75,
39738.64514,standard,39753.75,
39738.66458,standard,39753.75,
39738.66944,vip,39753.75,
39738.67708,standard,39753.75,
39738.68333,vip,39753.75,
39738.69514,vip,39753.75,
39738.74167,vip,39753.75,
39738.74583,standard,39753.75,
39738.75764,standard,39753.75,
39738.76042,vip,39753.75,
39738.77847,standard,39753.75,
39738.79792,vip,39753.75,
39738.80833,standard,39753.75,
39738.82014,standard,39753.75,
39738.83542,standard,39753.75,
39738.84444,standard,39753.75,
39738.86528,vip,39753.75,
39738.87083,standard,39753.75,
39738.88125,standard,39753.75,
39738.89583,standard,39753.75,
39738.91806,standard,39753.75,
39738.96319,standard,39753.75,
39738.97431,vip,39753.75,
39739.00139,standard,39753.75,
39739.02569,standard,39753.75,
39739.02708,standard,39753.75,
39739.04097,vip,39753.75,
39739.06667,standard,39753.75,
39739.08403,standard,39753.75,
39739.08681,vip,39753.75,
39739.09722,standard,39753.75,
39739.09861,standard,39753.75,
39739.18125,standard,39753.75,
39739.22292,standard,39753.75,
39739.25486,standard,39753.75,
39739.27361,vip,39753.75,
39739.27917,standard,39753.75,
39739.30694,standard,39753.75,
39739.33125,standard,39753.75,
39739.35903,standard,39753.75,
39739.38611,standard,39753.75,
39739.38681,vip,39753.75,
39739.42361,vip,39753.75,
39739.45417,standard,39753.75,
39739.47153,standard,39753.75,
39739.51806,vip,39753.75,
39739.53958,standard,39753.75,
39739.56181,standard,39753.75,
39739.57014,standard,39753.75,
39739.59444,standard,39753.75,
39739.59583,vip,39753.75,
39739.60764,standard,39753.75,
39739.65278,standard,39753.75,
39739.65972,standard,39753.75,
39739.69931,standard,39753.75,
39739.7,vip,39753.75,
39739.70764,standard,39753.75,
39739.72222,vip,39753.75,
39739.72986,standard,39753.75,
39739.73333,standard,39753.75,
39739.74236,vip,39753.75,
39739.79792,standard,39753.75,
39739.81458,vip,39753.75,
39739.825,standard,39753.75,
39739.86944,standard,39753.75,
39739.89167,vip,39753.75,
39317.75,standard,39387.75,
39317.75,standard,39387.75,
39317.75,standard,39387.75,
39317.75,standard,39387.75,
39317.75,standard,39387.75,
39317.75,standard,39387.75,
39317.75,vip,39387.75,
39320.35139,standard,39387.75,
39323.44514,vip,39387.75,
39324.59028,standard,39387.75,
39326.59306,vip,39387.75,
39326.87569,standard,39387.75,
39328.82153,standard,39387.75,
39328.95069,vip,39387.75,
39329.82569,vip,39387.75,
39329.92153,standard,39387.75,
39330.50694,standard,39387.75,
39330.74722,standard,39387.75,
39330.92708,standard,39387.75,
39332.83194,standard,39387.75,
39333.43611,standard,39387.75,
39333.95694,standard,39387.75,
39333.95903,vip,39387.75,
39334.03333,vip,39387.75,
39334.19444,standard,39387.75,
39334.39514,standard,39387.75,
39334.46389,vip,39387.75,
39334.62361,vip,39387.75,
39334.92292,standard,39387.75,
39335.90139,vip,39387.75,
39335.9375,vip,39387.75,
39335.97778,standard,39387.75,
39336.47431,standard,39387.75,
39336.61806,standard,39387.75,
39337.31597,standard,39387.75,
39337.65347,vip,39387.75,
39337.82986,standard,39387.75,
39337.98958,standard,39387.75,
39338.08056,vip,39387.75,
39338.12361,vip,39387.75,
39338.925,standard,39387.75,
39339.96528,standard,39387.75,
39340.70764,vip,39387.75,
39340.80486,standard,39387.75,
39340.94444,standard,39387.75,
39341.30347,vip,39387.75,
39341.66736,standard,39387.75,
39341.95903,standard,39387.75,
39342.43194,standard,39387.75,
39343.40486,vip,39387.75,
39343.62986,vip,39387.75,
39343.97778,standard,39387.75,
39344.15694,vip,39387.75,
39344.26389,vip,39387.75,
39344.29028,standard,39387.75,
39344.29097,standard,39387.75,
39344.40694,standard,39387.75,
39344.52778,standard,39387.75,
39344.71667,standard,39387.75,
39344.80833,vip,39387.75,
39345.28889,vip,39387.75,
39345.37986,standard,39387.75,
39345.42361,standard,39387.75,
39345.60972,standard,39387.75,
39345.83264,standard,39387.75,
39346.18403,vip,39387.75,
39346.62292,standard,39387.75,
39346.76875,standard,39387.75,
39346.78125,standard,39387.75,
39347.47153,standard,39387.75,
39347.53819,standard,39387.75,
39347.88264,standard,39387.75,
39348.04444,standard,39387.75,
39348.27153,standard,39387.75,
39348.35833,standard,39387.75,
39348.46042,standard,39387.75,
39348.77083,standard,39387.75,
39348.77639,standard,39387.75,
39348.99236,standard,39387.75,
39349.20972,standard,39387.75,
39349.32569,standard,39387.75,
39349.51042,standard,39387.75,
39349.60347,standard,39387.75,
39349.66042,standard,39387.75,
39350.03056,standard,39387.75,
39350.05417,standard,39387.75,
39350.07222,standard,39387.75,
39350.09306,standard,39387.75,
39350.13125,vip,39387.75,
39350.19444,standard,39387.75,
39350.34583,standard,39387.75,
39350.37569,vip,39387.75,
39350.58958,standard,39387.75,
39350.70694,vip,39387.75,
39350.87708,standard,39387.75,
39350.87778,standard,39387.75,
39351.02847,standard,39387.75,
39351.04514,standard,39387.75,
39351.07083,standard,39387.75,
39351.08611,vip,39387.75,
39351.16319,standard,39387.75,
39351.27361,standard,39387.75,
39351.42639,standard,39387.75,
39351.46944,vip,39387.75,
39351.74514,standard,39387.75,
39351.80972,standard,39387.75,
39352.01667,vip,39387.75,
39352.12778,vip,39387.75,
39352.13403,standard,39387.75,
39352.25278,standard,39387.75,
39352.27083,vip,39387.75,
39352.49236,standard,39387.75,
39352.575,standard,39387.75,
39352.64583,standard,39387.75,
39352.77639,vip,39387.75,
39352.97083,vip,39387.75,
39353.06875,standard,39387.75,
39353.28611,standard,39387.75,
39353.29861,standard,39387.75,
39353.35069,standard,39387.75,
39353.35694,standard,39387.75,
